state,county,state_code,county_code,year_span,measure_name,measure_id,numerator,denominator
PA,Mc Kean County,42,83,2010,Sexually transmitted infections,45,88,43450
PA,Mc Kean County,42,83,2011,Sexually transmitted infections,45,100,43222
PA,Mercer County,42,85,2007,Sexually transmitted infections,45,339,118551
PA,Mercer County,42,85,2008,Sexually transmitted infections,45,305,116652
PA,Mercer County,42,85,2009,Sexually transmitted infections,45,294,116667
PA,Mercer County,42,85,2010,Sexually transmitted infections,45,308,116638
PA,Mercer County,42,85,2011,Sexually transmitted infections,45,332,116205
PA,Mifflin County,42,87,2007,Sexually transmitted infections,45,58,46057
PA,Mifflin County,42,87,2008,Sexually transmitted infections,45,49,46062
PA,Mifflin County,42,87,2009,Sexually transmitted infections,45,70,46053
PA,Mifflin County,42,87,2010,Sexually transmitted infections,45,111,46682
PA,Mifflin County,42,87,2011,Sexually transmitted infections,45,139,46858
PA,Monroe County,42,89,2007,Sexually transmitted infections,45,255,165685
PA,Monroe County,42,89,2008,Sexually transmitted infections,45,214,165058
PA,Monroe County,42,89,2009,Sexually transmitted infections,45,257,165061
PA,Monroe County,42,89,2010,Sexually transmitted infections,45,260,169842
PA,Monroe County,42,89,2011,Sexually transmitted infections,45,365,169882
PA,Montgomery County,42,91,2007,Sexually transmitted infections,45,1227,775688
PA,Montgomery County,42,91,2008,Sexually transmitted infections,45,1347,778048
PA,Montgomery County,42,91,2009,Sexually transmitted infections,45,1411,777839
PA,Montgomery County,42,91,2010,Sexually transmitted infections,45,1579,799874
PA,Montgomery County,42,91,2011,Sexually transmitted infections,45,1817,804210
PA,Montour County,42,93,2007,Sexually transmitted infections,45,38,17934
PA,Montour County,42,93,2008,Sexually transmitted infections,45,21,17705
PA,Montour County,42,93,2009,Sexually transmitted infections,45,28,17710
PA,Montour County,42,93,2010,Sexually transmitted infections,45,28,18267
PA,Montour County,42,93,2011,Sexually transmitted infections,45,30,18296
PA,Northampton County,42,95,2007,Sexually transmitted infections,45,531,291306
PA,Northampton County,42,95,2008,Sexually transmitted infections,45,558,294787
PA,Northampton County,42,95,2009,Sexually transmitted infections,45,498,294849
PA,Northampton County,42,95,2010,Sexually transmitted infections,45,674,297735
PA,Northampton County,42,95,2011,Sexually transmitted infections,45,785,298476
PA,Northumberland County,42,97,2007,Sexually transmitted infections,45,129,91654
PA,Northumberland County,42,97,2008,Sexually transmitted infections,45,171,91091
PA,Northumberland County,42,97,2009,Sexually transmitted infections,45,137,91090
PA,Northumberland County,42,97,2010,Sexually transmitted infections,45,165,94528
PA,Northumberland County,42,97,2011,Sexually transmitted infections,45,218,94558
PA,Perry County,42,99,2007,Sexually transmitted infections,45,44,45087
PA,Perry County,42,99,2008,Sexually transmitted infections,45,52,45185
PA,Perry County,42,99,2009,Sexually transmitted infections,45,57,45202
PA,Perry County,42,99,2010,Sexually transmitted infections,45,66,45969
PA,Perry County,42,99,2011,Sexually transmitted infections,45,119,46042
PA,Philadelphia County,42,101,2007,Sexually transmitted infections,45,17029,1448394
PA,Philadelphia County,42,101,2008,Sexually transmitted infections,45,17012,1447395
PA,Philadelphia County,42,101,2009,Sexually transmitted infections,45,18104,1447394
PA,Philadelphia County,42,101,2010,Sexually transmitted infections,45,19428,1526006
PA,Philadelphia County,42,101,2011,Sexually transmitted infections,45,20471,1536471
PA,Pike County,42,103,2007,Sexually transmitted infections,45,44,58195
PA,Pike County,42,103,2008,Sexually transmitted infections,45,37,59664
PA,Pike County,42,103,2009,Sexually transmitted infections,45,48,59627
PA,Pike County,42,103,2010,Sexually transmitted infections,45,51,57369
PA,Pike County,42,103,2011,Sexually transmitted infections,45,58,56852
PA,Potter County,42,105,2007,Sexually transmitted infections,45,14,17568
PA,Potter County,42,105,2008,Sexually transmitted infections,45,11,16720
PA,Potter County,42,105,2009,Sexually transmitted infections,45,21,16720
PA,Potter County,42,105,2010,Sexually transmitted infections,45,24,17457
PA,Potter County,42,105,2011,Sexually transmitted infections,45,38,17453
PA,Schuylkill County,42,107,2007,Sexually transmitted infections,45,188,147405
PA,Schuylkill County,42,107,2008,Sexually transmitted infections,45,174,147254
PA,Schuylkill County,42,107,2009,Sexually transmitted infections,45,162,147273
PA,Schuylkill County,42,107,2010,Sexually transmitted infections,45,202,148289
PA,Schuylkill County,42,107,2011,Sexually transmitted infections,45,215,147513
PA,Snyder County,42,109,2007,Sexually transmitted infections,45,39,38226
PA,Snyder County,42,109,2008,Sexually transmitted infections,45,53,38074
PA,Snyder County,42,109,2009,Sexually transmitted infections,45,39,38086
PA,Snyder County,42,109,2010,Sexually transmitted infections,45,47,39702
PA,Snyder County,42,109,2011,Sexually transmitted infections,45,64,39819
PA,Somerset County,42,111,2007,Sexually transmitted infections,45,99,78508
PA,Somerset County,42,111,2008,Sexually transmitted infections,45,68,77454
PA,Somerset County,42,111,2009,Sexually transmitted infections,45,64,77482
PA,Somerset County,42,111,2010,Sexually transmitted infections,45,79,77742
PA,Somerset County,42,111,2011,Sexually transmitted infections,45,84,77405
PA,Sullivan County,42,113,2007,Sexually transmitted infections,45,8,6277
PA,Sullivan County,42,113,2008,Sexually transmitted infections,45,4,6124
PA,Sullivan County,42,113,2009,Sexually transmitted infections,45,5,6127
PA,Sullivan County,42,113,2010,Sexually transmitted infections,45,16,6428
PA,Sullivan County,42,113,2011,Sexually transmitted infections,45,47,6479
PA,Susquehanna County,42,115,2007,Sexually transmitted infections,45,23,41889
PA,Susquehanna County,42,115,2008,Sexually transmitted infections,45,34,40831
PA,Susquehanna County,42,115,2009,Sexually transmitted infections,45,26,40816
PA,Susquehanna County,42,115,2010,Sexually transmitted infections,45,38,43356
PA,Susquehanna County,42,115,2011,Sexually transmitted infections,45,32,43192
PA,Tioga County,42,117,2007,Sexually transmitted infections,45,41,41137
PA,Tioga County,42,117,2008,Sexually transmitted infections,45,59,40574
PA,Tioga County,42,117,2009,Sexually transmitted infections,45,39,40583
PA,Tioga County,42,117,2010,Sexually transmitted infections,45,70,41981
PA,Tioga County,42,117,2011,Sexually transmitted infections,45,84,42419
PA,Union County,42,119,2007,Sexually transmitted infections,45,39,43387
PA,Union County,42,119,2008,Sexually transmitted infections,45,56,43640
PA,Union County,42,119,2009,Sexually transmitted infections,45,70,43641
PA,Union County,42,119,2010,Sexually transmitted infections,45,56,44947
PA,Union County,42,119,2011,Sexually transmitted infections,45,83,44847
PA,Venango County,42,121,2007,Sexually transmitted infections,45,97,55488
PA,Venango County,42,121,2008,Sexually transmitted infections,45,78,54423
PA,Venango County,42,121,2009,Sexually transmitted infections,45,74,54412
PA,Venango County,42,121,2010,Sexually transmitted infections,45,84,54984
PA,Venango County,42,121,2011,Sexually transmitted infections,45,95,54683
PA,Warren County,42,123,2007,Sexually transmitted infections,45,37,41742
PA,Warren County,42,123,2008,Sexually transmitted infections,45,49,40728
PA,Warren County,42,123,2009,Sexually transmitted infections,45,25,40717
PA,Warren County,42,123,2010,Sexually transmitted infections,45,47,41815
PA,Warren County,42,123,2011,Sexually transmitted infections,45,81,41441
PA,Washington County,42,125,2007,Sexually transmitted infections,45,367,206432
PA,Washington County,42,125,2008,Sexually transmitted infections,45,439,206407
PA,Washington County,42,125,2009,Sexually transmitted infections,45,364,206349
PA,Washington County,42,125,2010,Sexually transmitted infections,45,465,207820
PA,Washington County,42,125,2011,Sexually transmitted infections,45,498,208282
PA,Wayne County,42,127,2007,Sexually transmitted infections,45,22,50929
PA,Wayne County,42,127,2008,Sexually transmitted infections,45,35,52016
PA,Wayne County,42,127,2009,Sexually transmitted infections,45,30,51993
PA,Wayne County,42,127,2010,Sexually transmitted infections,45,30,52822
PA,Wayne County,42,127,2011,Sexually transmitted infections,45,47,53004
PA,Westmoreland County,42,129,2007,Sexually transmitted infections,45,404,366440
PA,Westmoreland County,42,129,2008,Sexually transmitted infections,45,403,361589
PA,Westmoreland County,42,129,2009,Sexually transmitted infections,45,440,361545
PA,Westmoreland County,42,129,2010,Sexually transmitted infections,45,502,365169
PA,Westmoreland County,42,129,2011,Sexually transmitted infections,45,688,364471
PA,Wyoming County,42,131,2007,Sexually transmitted infections,45,25,28093
PA,Wyoming County,42,131,2008,Sexually transmitted infections,45,22,27759
PA,Wyoming County,42,131,2009,Sexually transmitted infections,45,21,27741
PA,Wyoming County,42,131,2010,Sexually transmitted infections,45,30,28276
PA,Wyoming County,42,131,2011,Sexually transmitted infections,45,43,28406
PA,York County,42,133,2007,Sexually transmitted infections,45,1092,416322
PA,York County,42,133,2008,Sexually transmitted infections,45,922,424583
PA,York County,42,133,2009,Sexually transmitted infections,45,1145,424546
PA,York County,42,133,2010,Sexually transmitted infections,45,1234,434972
PA,York County,42,133,2011,Sexually transmitted infections,45,1459,436770
RI,Rhode Island,44,0,2007,Sexually transmitted infections,45,3177,1067610
RI,Rhode Island,44,0,2008,Sexually transmitted infections,45,3317,1057832
RI,Rhode Island,44,0,2009,Sexually transmitted infections,45,3615,1050872
RI,Rhode Island,44,0,2010,Sexually transmitted infections,45,3475,1052567
RI,Rhode Island,44,0,2011,Sexually transmitted infections,45,4146,1051302
RI,Bristol County,44,1,2007,Sexually transmitted infections,45,67,52256
RI,Bristol County,44,1,2008,Sexually transmitted infections,45,67,49838
RI,Bristol County,44,1,2009,Sexually transmitted infections,45,70,49822
RI,Bristol County,44,1,2010,Sexually transmitted infections,45,53,49875
RI,Bristol County,44,1,2011,Sexually transmitted infections,45,74,49800
RI,Kent County,44,3,2007,Sexually transmitted infections,45,227,170053
RI,Kent County,44,3,2008,Sexually transmitted infections,45,238,168058
RI,Kent County,44,3,2009,Sexually transmitted infections,45,288,168028
RI,Kent County,44,3,2010,Sexually transmitted infections,45,274,166158
RI,Kent County,44,3,2011,Sexually transmitted infections,45,347,165535
RI,Newport County,44,5,2007,Sexually transmitted infections,45,121,82144
RI,Newport County,44,5,2008,Sexually transmitted infections,45,139,80478
RI,Newport County,44,5,2009,Sexually transmitted infections,45,123,80497
RI,Newport County,44,5,2010,Sexually transmitted infections,45,129,82888
RI,Newport County,44,5,2011,Sexually transmitted infections,45,157,82695
RI,Providence County,44,7,2007,Sexually transmitted infections,45,2562,635596
RI,Providence County,44,7,2008,Sexually transmitted infections,45,2662,626150
RI,Providence County,44,7,2009,Sexually transmitted infections,45,2939,626118
RI,Providence County,44,7,2010,Sexually transmitted infections,45,2828,626667
RI,Providence County,44,7,2011,Sexually transmitted infections,45,3307,626709
RI,Washington County,44,9,2007,Sexually transmitted infections,45,185,127561
RI,Washington County,44,9,2008,Sexually transmitted infections,45,197,126264
RI,Washington County,44,9,2009,Sexually transmitted infections,45,181,126220
RI,Washington County,44,9,2010,Sexually transmitted infections,45,191,126979
RI,Washington County,44,9,2011,Sexually transmitted infections,45,259,126563
SC,South Carolina,45,0,2007,Sexually transmitted infections,45,26431,4321249
SC,South Carolina,45,0,2008,Sexually transmitted infections,45,26323,4407709
SC,South Carolina,45,0,2009,Sexually transmitted infections,45,26654,4479664
SC,South Carolina,45,0,2010,Sexually transmitted infections,45,26517,4625364
SC,South Carolina,45,0,2011,Sexually transmitted infections,45,28932,4679230
SC,Abbeville County,45,1,2007,Sexually transmitted infections,45,107,25935
SC,Abbeville County,45,1,2008,Sexually transmitted infections,45,115,25404
SC,Abbeville County,45,1,2009,Sexually transmitted infections,45,123,25403
SC,Abbeville County,45,1,2010,Sexually transmitted infections,45,132,25417
SC,Abbeville County,45,1,2011,Sexually transmitted infections,45,174,25161
SC,Aiken County,45,3,2007,Sexually transmitted infections,45,609,151800
SC,Aiken County,45,3,2008,Sexually transmitted infections,45,666,154071
SC,Aiken County,45,3,2009,Sexually transmitted infections,45,629,154053
SC,Aiken County,45,3,2010,Sexually transmitted infections,45,762,160099
SC,Aiken County,45,3,2011,Sexually transmitted infections,45,826,160682
SC,Allendale County,45,5,2007,Sexually transmitted infections,45,154,10748
SC,Allendale County,45,5,2008,Sexually transmitted infections,45,122,10447
SC,Allendale County,45,5,2009,Sexually transmitted infections,45,106,10447
SC,Allendale County,45,5,2010,Sexually transmitted infections,45,144,10419
SC,Allendale County,45,5,2011,Sexually transmitted infections,45,102,10181
SC,Anderson County,45,7,2007,Sexually transmitted infections,45,832,177963
SC,Anderson County,45,7,2008,Sexually transmitted infections,45,884,182825
SC,Anderson County,45,7,2009,Sexually transmitted infections,45,930,182819
SC,Anderson County,45,7,2010,Sexually transmitted infections,45,926,187126
SC,Anderson County,45,7,2011,Sexually transmitted infections,45,1034,188488
SC,Bamberg County,45,9,2007,Sexually transmitted infections,45,225,15678
SC,Bamberg County,45,9,2008,Sexually transmitted infections,45,241,15307
SC,Bamberg County,45,9,2009,Sexually transmitted infections,45,139,15307
SC,Bamberg County,45,9,2010,Sexually transmitted infections,45,143,15987
SC,Bamberg County,45,9,2011,Sexually transmitted infections,45,148,15975
SC,Barnwell County,45,11,2007,Sexually transmitted infections,45,173,23265
SC,Barnwell County,45,11,2008,Sexually transmitted infections,45,202,22872
SC,Barnwell County,45,11,2009,Sexually transmitted infections,45,137,22871
SC,Barnwell County,45,11,2010,Sexually transmitted infections,45,148,22621
SC,Barnwell County,45,11,2011,Sexually transmitted infections,45,179,22358
SC,Beaufort County,45,13,2007,Sexually transmitted infections,45,775,142045
